,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
1316,CBBV905,"41 High Park Ave, Toronto, ON M6P 2R5",2017-10-17 07:40:00,43.65494,-79.46582,2017-10-17 18:38:00,CBBV905,"1850 Bloor St W, Toronto, ON M6P 3K6",2017-10-17 18:54:00,43.65404,-79.4635,2017-10-17 23:52:00
1318,CBBV906,CVPA 96 Cosburn Ave (on street only),2017-10-17 11:30:00,43.68915,-79.35034,2017-10-17 12:21:00,CBBV906,Green P-35 Erindale Ave(no double parking),2017-10-17 13:26:00,43.67732,-79.35747,2017-10-17 13:31:00
1319,CBBV906,Green P-35 Erindale Ave(no double parking),2017-10-17 13:26:00,43.67732,-79.35747,2017-10-17 13:31:00,CBBV906,"58 Binswood Ave, Toronto, ON M4C",2017-10-17 13:52:00,43.6941,-79.32362,2017-10-17 20:05:00
1320,CBBV906,"58 Binswood Ave, Toronto, ON M4C",2017-10-17 13:52:00,43.6941,-79.32362,2017-10-17 20:05:00,CBBV906,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",2017-10-17 20:20:00,43.68358,-79.32224,2017-10-17 23:57:00
1322,CBBV909,"255 Kennedy Ave, Toronto, ON M6P 3C4",2017-10-17 00:00:00,43.65193,-79.47523,2017-10-17 10:39:00,CBBV909,"1980 Old Stock Yards Rd, Toronto, ON M6N",2017-10-17 12:26:00,43.67081,-79.47091,2017-10-17 19:49:00
1323,CBBV909,"1980 Old Stock Yards Rd, Toronto, ON M6N",2017-10-17 12:26:00,43.67081,-79.47091,2017-10-17 19:49:00,CBBV909,"130 Hilton Ave, Toronto, ON M5R 3E9",2017-10-17 20:25:00,43.68233,-79.41676,2017-10-17 23:57:00
1325,CBBV910,"45 Wanda Rd, Toronto, ON M6P 1C7",2017-10-17 00:00:00,43.6582,-79.45763,2017-10-17 18:38:00,CBBV910,"44 Wanda Rd, Toronto, ON M6P 1C6",2017-10-17 20:35:00,43.65825,-79.45746,2017-10-17 21:51:00
1326,CBBV910,"44 Wanda Rd, Toronto, ON M6P 1C6",2017-10-17 20:35:00,43.65825,-79.45746,2017-10-17 21:51:00,CBBV910,"44-46 Wanda Rd, Toronto, ON M6P 1C6",2017-10-17 22:11:00,43.65821,-79.45766,2017-10-17 22:36:00
1327,CBBV910,"44-46 Wanda Rd, Toronto, ON M6P 1C6",2017-10-17 22:11:00,43.65821,-79.45766,2017-10-17 22:36:00,CBBV910,"1770-1772 Bloor St W, Toronto, ON M6P",2017-10-17 22:47:00,43.65462,-79.46071,2017-10-17 23:57:00
1329,CBBV912,"32 Larch St, Toronto, ON M5T 3J6",2017-10-17 00:00:00,43.65271,-79.39686,2017-10-17 09:00:00,CBBV912,Green P-20 St. Andrew St(no double parking),2017-10-17 10:19:00,43.6543,-79.40008,2017-10-17 15:42:00
1330,CBBV912,Green P-20 St. Andrew St(no double parking),2017-10-17 10:19:00,43.6543,-79.40008,2017-10-17 15:42:00,CBBV912,Green P-15 Wellesley St. e(No Double Parking),2017-10-17 16:33:00,43.66484,-79.38359,2017-10-17 16:53:00
1331,CBBV912,Green P-15 Wellesley St. e(No Double Parking),2017-10-17 16:33:00,43.66484,-79.38359,2017-10-17 16:53:00,CBBV912,"222 Cherry St, Toronto, ON M5A 3L2",2017-10-17 17:38:00,43.64368,-79.35181,2017-10-17 18:18:00
1332,CBBV912,"222 Cherry St, Toronto, ON M5A 3L2",2017-10-17 17:38:00,43.64368,-79.35181,2017-10-17 18:18:00,CBBV912,"20 A Charles St E, Toronto, ON M4Y 1T1",2017-10-17 19:14:00,43.66894,-79.3852,2017-10-17 19:24:00
1333,CBBV912,"20 A Charles St E, Toronto, ON M4Y 1T1",2017-10-17 19:14:00,43.66894,-79.3852,2017-10-17 19:24:00,CBBV912,"518 Eastern Ave, Toronto, ON M4M 1C7",2017-10-17 20:45:00,43.65826,-79.33975,2017-10-17 23:02:00
1334,CBBV912,"518 Eastern Ave, Toronto, ON M4M 1C7",2017-10-17 20:45:00,43.65826,-79.33975,2017-10-17 23:02:00,CBBV912,"1238-1240 Queen St E, Toronto, ON M4L 1C3",2017-10-17 23:12:00,43.66342,-79.3296,2017-10-17 23:57:00
1336,CBBV913,"15 Powerhouse St, Toronto, ON M6H 4K7",2017-10-17 00:00:00,43.66978,-79.44878,2017-10-17 06:39:00,CBBV913,"CVPA - 49 Geary Ave(on street, 3 cars only)",2017-10-17 06:59:00,43.67093,-79.43184,2017-10-17 19:49:00
1338,CBBV915,"1361 Davenport Rd, Toronto, ON M6H 2H5",2017-10-17 00:00:00,43.67312,-79.44011,2017-10-17 10:24:00,CBBV915,"Bagpipe Lane, Toronto, ON M5S 1Y4",2017-10-17 11:30:00,43.66519,-79.40902,2017-10-17 15:27:00
1339,CBBV915,"Bagpipe Lane, Toronto, ON M5S 1Y4",2017-10-17 11:30:00,43.66519,-79.40902,2017-10-17 15:27:00,CBBV915,Green P-35 Bellevue Ave(no double parking),2017-10-17 15:57:00,43.65418,-79.40318,2017-10-17 16:43:00
1340,CBBV915,Green P-35 Bellevue Ave(no double parking),2017-10-17 15:57:00,43.65418,-79.40318,2017-10-17 16:43:00,CBBV915,"494 Palmerston Blvd, Toronto, ON M6G 2P3",2017-10-17 17:03:00,43.66239,-79.41281,2017-10-17 19:14:00
1341,CBBV915,"494 Palmerston Blvd, Toronto, ON M6G 2P3",2017-10-17 17:03:00,43.66239,-79.41281,2017-10-17 19:14:00,CBBV915,"90 Shank St, Toronto, ON M6K 1E6",2017-10-17 19:49:00,43.64223,-79.41575,2017-10-17 21:41:00
1342,CBBV915,"90 Shank St, Toronto, ON M6K 1E6",2017-10-17 19:49:00,43.64223,-79.41575,2017-10-17 21:41:00,CBBV915,"1034 Queen St W, Toronto, ON M6J 1H7",2017-10-17 21:46:00,43.64396,-79.42031,2017-10-17 23:57:00
1344,CBBV916,"10 Old Stock Yards Rd, Toronto, ON M6N",2017-10-17 00:00:00,43.67054,-79.47089,2017-10-17 20:51:00,CBBV916,"CVPA - 49 Geary Ave(on street, 3 cars only)",2017-10-17 21:06:00,43.67093,-79.43184,2017-10-17 23:57:00
1347,CBBV920,"5 Bristol Ave, Toronto, ON M6H 3J8",2017-10-17 00:00:00,43.66996,-79.43811,2017-10-17 11:04:00,CBBV920,"200c Geary Ave, Toronto, ON M6H 2B9",2017-10-17 23:07:00,43.66978,-79.43788,2017-10-17 23:57:00
1349,CBBV921,"703 Winona Dr, York, ON M6C 3W1",2017-10-17 00:46:00,43.69739,-79.43875,2017-10-17 10:44:00,CBBV921,"9 Pacific Ave, Toronto, ON M6P",2017-10-17 11:45:00,43.65416,-79.46375,2017-10-17 18:33:00
1350,CBBV921,"9 Pacific Ave, Toronto, ON M6P",2017-10-17 11:45:00,43.65416,-79.46375,2017-10-17 18:33:00,CBBV921,"1850 Bloor St W, Toronto, ON M6P 3K6",2017-10-17 18:49:00,43.65408,-79.46322,2017-10-17 23:57:00
1352,CBBV923,"2425-2433 Bloor St W, Toronto, ON M6S 1P9",2017-10-17 00:00:00,43.64936,-79.4839,2017-10-17 17:43:00,CBBV923,"108 Mayfield Ave, Toronto, ON M6S 1K8",2017-10-17 19:24:00,43.64737,-79.4842,2017-10-17 23:57:00
1355,CBBV925,"18-26 Gifford St, Toronto, ON M5A 3J1",2017-10-17 00:00:00,43.6633,-79.36338,2017-10-17 08:25:00,CBBV925,Where I Park-480 Adelaide St W(3 rsvd spaces),2017-10-17 08:45:00,43.64599,-79.39985,2017-10-17 10:39:00
1356,CBBV925,Where I Park-480 Adelaide St W(3 rsvd spaces),2017-10-17 08:45:00,43.64599,-79.39985,2017-10-17 10:39:00,CBBV925,"Impark-22 Fort York(garage under sobeys, 5 spaces)",2017-10-17 11:04:00,43.64066,-79.39461,2017-10-17 12:11:00
1358,CBBV926,"CVPA - 1094 Davenport Rd(on street, 3 cars only)",2017-10-17 00:00:00,43.67478,-79.42994,2017-10-17 10:34:00,CBBV926,"2-4 Kirknewton Rd, York, ON M6E 3Y1",2017-10-17 10:59:00,43.69131,-79.45073,2017-10-17 21:06:00
1359,CBBV926,"2-4 Kirknewton Rd, York, ON M6E 3Y1",2017-10-17 10:59:00,43.69131,-79.45073,2017-10-17 21:06:00,CBBV926,"117 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-10-17 22:01:00,43.66707,-79.31119,2017-10-17 22:26:00
1360,CBBV926,"117 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-10-17 22:01:00,43.66707,-79.31119,2017-10-17 22:26:00,CBBV926,"1575-1581 Queen St E, Toronto, ON M4L 1E7",2017-10-17 22:47:00,43.66603,-79.31774,2017-10-17 23:52:00
1362,CBBV928,"410-412 Wellesley St E, Toronto, ON M4X 1H6",2017-10-17 00:00:00,43.66912,-79.3652,2017-10-17 12:00:00,CBBV928,"174 Dovercourt Rd, Toronto, ON M6J 3C4",2017-10-17 13:06:00,43.64579,-79.42333,2017-10-17 13:31:00
1363,CBBV928,"174 Dovercourt Rd, Toronto, ON M6J 3C4",2017-10-17 13:06:00,43.64579,-79.42333,2017-10-17 13:31:00,CBBV928,Where I Park-1941 Yonge St(surface lot),2017-10-17 14:12:00,43.69895,-79.39653,2017-10-17 14:17:00
1364,CBBV928,Where I Park-1941 Yonge St(surface lot),2017-10-17 14:12:00,43.69895,-79.39653,2017-10-17 14:17:00,CBBV928,"Impark-22 Fort York(garage under sobeys, 5 spaces)",2017-10-17 19:29:00,43.64066,-79.39461,2017-10-17 22:31:00
1365,CBBV928,"Impark-22 Fort York(garage under sobeys, 5 spaces)",2017-10-17 19:29:00,43.64066,-79.39461,2017-10-17 22:31:00,CBBV928,"35 High Park Ave, Toronto, ON M6P 2R6",2017-10-17 22:57:00,43.65464,-79.46568,2017-10-17 23:57:00
1368,CBBV932,"523 Craven Rd, Toronto, ON M4L 2Z6",2017-10-17 00:00:00,43.67307,-79.32146,2017-10-17 09:10:00,CBBV932,Green P-25 Dundas St E(no double parking),2017-10-17 09:58:00,43.656,-79.37993,2017-10-17 15:47:00
1369,CBBV932,Green P-25 Dundas St E(no double parking),2017-10-17 09:58:00,43.656,-79.37993,2017-10-17 15:47:00,CBBV932,"190 Dunn Ave, Toronto, ON M6K 2R9",2017-10-17 17:23:00,43.63846,-79.43356,2017-10-17 17:58:00
1370,CBBV932,"190 Dunn Ave, Toronto, ON M6K 2R9",2017-10-17 17:23:00,43.63846,-79.43356,2017-10-17 17:58:00,CBBV932,"17 Earnbridge St, Toronto, ON M6K 1N2",2017-10-17 18:49:00,43.64331,-79.43231,2017-10-17 21:16:00
1372,CBBV934,"19 Byron Ave, Toronto, ON M4J 3T7",2017-10-17 14:47:00,43.68041,-79.33514,2017-10-17 18:59:00,CBBV934,"1502-1504 Danforth Ave, Toronto, ON M4J 1N4",2017-10-17 19:14:00,43.68302,-79.32535,2017-10-17 23:57:00
1374,CBBV935,"1800 Bloor St W, Toronto, ON M6P 3K5",2017-10-17 00:00:00,43.65433,-79.462,2017-10-17 07:14:00,CBBV935,"108 Pacific Ave, Toronto, ON M6P 2P3",2017-10-17 07:19:00,43.65571,-79.46451,2017-10-17 13:31:00
1375,CBBV935,"108 Pacific Ave, Toronto, ON M6P 2P3",2017-10-17 07:19:00,43.65571,-79.46451,2017-10-17 13:31:00,CBBV935,"29-43 Oakmount Rd, Toronto, ON M6P",2017-10-17 14:07:00,43.65593,-79.46302,2017-10-17 18:28:00
1376,CBBV935,"29-43 Oakmount Rd, Toronto, ON M6P",2017-10-17 14:07:00,43.65593,-79.46302,2017-10-17 18:28:00,CBBV935,"1870b Bloor St W, Toronto, ON M6P 3K7",2017-10-17 18:38:00,43.65384,-79.46439,2017-10-17 18:38:00
1377,CBBV935,"1870b Bloor St W, Toronto, ON M6P 3K7",2017-10-17 18:38:00,43.65384,-79.46439,2017-10-17 18:38:00,CBBV935,"1680-1688 Dundas St W, Toronto, ON M6K 1V3",2017-10-17 23:47:00,43.65012,-79.43806,2017-10-17 23:57:00
1379,CBBV936,Green P-37 Yorkville Ave (garage),2017-10-17 11:25:00,43.67129,-79.38933,2017-10-17 17:33:00,CBBV936,"200 Seaton St, Toronto, ON M5A 2T5",2017-10-17 17:53:00,43.65961,-79.36993,2017-10-17 19:44:00
1380,CBBV936,"200 Seaton St, Toronto, ON M5A 2T5",2017-10-17 17:53:00,43.65961,-79.36993,2017-10-17 19:44:00,CBBV936,"27-29 Bater Ave, East York, ON M4K 2C5",2017-10-17 20:15:00,43.68675,-79.35417,2017-10-17 23:47:00
1381,CBBV936,"27-29 Bater Ave, East York, ON M4K 2C5",2017-10-17 20:15:00,43.68675,-79.35417,2017-10-17 23:47:00,CBBV936,Green P-35 Erindale Ave(no double parking),2017-10-17 23:57:00,43.67732,-79.35747,2017-10-17 23:57:00
1383,CBBV937,"884 Cedarvale Ave, East York, ON M4C 2W3",2017-10-17 00:00:00,43.69629,-79.3154,2017-10-17 06:09:00,CBBV937,"16 B Leslie St, Toronto, ON M4M 3C1",2017-10-17 06:59:00,43.65735,-79.32773,2017-10-17 12:16:00
1384,CBBV937,"16 B Leslie St, Toronto, ON M4M 3C1",2017-10-17 06:59:00,43.65735,-79.32773,2017-10-17 12:16:00,CBBV937,"20 Leslie St, Toronto, ON M4M 3H9",2017-10-17 13:16:00,43.65967,-79.32952,2017-10-17 14:42:00
1385,CBBV937,"20 Leslie St, Toronto, ON M4M 3H9",2017-10-17 13:16:00,43.65967,-79.32952,2017-10-17 14:42:00,CBBV937,"Palace St, Toronto, ON M5A 1H7",2017-10-17 15:02:00,43.65392,-79.35543,2017-10-17 22:06:00
1386,CBBV937,"Palace St, Toronto, ON M5A 1H7",2017-10-17 15:02:00,43.65392,-79.35543,2017-10-17 22:06:00,CBBV937,"18 Boulton Ave, Toronto, ON M4M 2J3",2017-10-17 22:26:00,43.66022,-79.34702,2017-10-17 23:57:00
1388,CBBV938,"637 Ossington Ave, Toronto, ON M6G 3T6",2017-10-17 00:00:00,43.65962,-79.42467,2017-10-17 05:43:00,CBBV938,"115-117 Perth Ave, Toronto, ON M6P 3X2",2017-10-17 06:09:00,43.65795,-79.44927,2017-10-17 11:40:00
1389,CBBV938,"115-117 Perth Ave, Toronto, ON M6P 3X2",2017-10-17 06:09:00,43.65795,-79.44927,2017-10-17 11:40:00,CBBV938,"133 Norway Ave, Toronto, ON M4L",2017-10-17 12:21:00,43.67468,-79.30042,2017-10-17 22:16:00
1390,CBBV938,"133 Norway Ave, Toronto, ON M4L",2017-10-17 12:21:00,43.67468,-79.30042,2017-10-17 22:16:00,CBBV938,"1749 Queen St E, Toronto, ON M4L 3Y4",2017-10-17 22:26:00,43.66777,-79.31008,2017-10-17 23:57:00
1392,CBBV940,"25 Greenwood Ave, Toronto, ON M4L 2P5",2017-10-17 00:00:00,43.66566,-79.32576,2017-10-17 14:12:00,CBBV940,"158 Sumach St, Toronto, ON M5A 3M4",2017-10-17 15:32:00,43.65982,-79.36013,2017-10-17 20:10:00
1393,CBBV940,"158 Sumach St, Toronto, ON M5A 3M4",2017-10-17 15:32:00,43.65982,-79.36013,2017-10-17 20:10:00,CBBV940,"43 W Lynn Ave, Toronto, ON M4C 3V9",2017-10-17 20:51:00,43.6826,-79.31558,2017-10-17 21:51:00
1394,CBBV940,"43 W Lynn Ave, Toronto, ON M4C 3V9",2017-10-17 20:51:00,43.6826,-79.31558,2017-10-17 21:51:00,CBBV940,"1951-1983 Danforth Ave, Toronto, ON M4C 1J4",2017-10-17 21:56:00,43.68501,-79.3157,2017-10-17 23:57:00
1396,CBBV942,Green P-800 Fleet St(No Double Parking),2017-10-17 00:00:00,43.63691,-79.40972,2017-10-17 08:50:00,CBBV942,Green P-25 Dundas St E(no double parking),2017-10-17 09:36:00,43.656,-79.37993,2017-10-17 13:11:00
1397,CBBV942,Green P-25 Dundas St E(no double parking),2017-10-17 09:36:00,43.656,-79.37993,2017-10-17 13:11:00,CBBV942,"63 R Charles St W, Toronto, ON M5S 1K5",2017-10-17 14:07:00,43.66743,-79.3897,2017-10-17 16:58:00
1398,CBBV942,"63 R Charles St W, Toronto, ON M5S 1K5",2017-10-17 14:07:00,43.66743,-79.3897,2017-10-17 16:58:00,CBBV942,"80-88 St Nicholas St, Toronto, ON M4Y 1W8",2017-10-17 17:58:00,43.66819,-79.38703,2017-10-17 19:19:00
1399,CBBV942,"80-88 St Nicholas St, Toronto, ON M4Y 1W8",2017-10-17 17:58:00,43.66819,-79.38703,2017-10-17 19:19:00,CBBV942,"121 Hannaford St, Toronto, ON M4E 3G9",2017-10-17 20:00:00,43.68464,-79.29308,2017-10-17 23:17:00
1402,CBBV944,"1366 Queen St W, Toronto, ON M6K 1L7",2017-10-17 00:00:00,43.64141,-79.43297,2017-10-17 07:34:00,CBBV944,"200-212 Cowan Ave, Toronto, ON M6K",2017-10-17 07:40:00,43.63998,-79.43256,2017-10-17 15:17:00
1403,CBBV944,"200-212 Cowan Ave, Toronto, ON M6K",2017-10-17 07:40:00,43.63998,-79.43256,2017-10-17 15:17:00,CBBV944,"64-70 Jefferson Ave, Toronto, ON M6K",2017-10-17 15:42:00,43.63755,-79.42155,2017-10-17 16:48:00
1404,CBBV944,"64-70 Jefferson Ave, Toronto, ON M6K",2017-10-17 15:42:00,43.63755,-79.42155,2017-10-17 16:48:00,CBBV944,Green P-363 Adelaide St W(no double parking),2017-10-17 17:18:00,43.6466,-79.39477,2017-10-17 18:33:00
1405,CBBV944,Green P-363 Adelaide St W(no double parking),2017-10-17 17:18:00,43.6466,-79.39477,2017-10-17 18:33:00,CBBV944,"6 Fennings St, Toronto, ON M6J 3B8",2017-10-17 19:19:00,43.64423,-79.42141,2017-10-17 19:24:00
1406,CBBV944,"6 Fennings St, Toronto, ON M6J 3B8",2017-10-17 19:19:00,43.64423,-79.42141,2017-10-17 19:24:00,CBBV944,"485 Shuter St, Toronto, ON M5A",2017-10-17 20:00:00,43.65836,-79.35938,2017-10-17 20:05:00
1407,CBBV944,"485 Shuter St, Toronto, ON M5A",2017-10-17 20:00:00,43.65836,-79.35938,2017-10-17 20:05:00,CBBV944,"1328 Dundas St E, Toronto, ON M4M 1S6",2017-10-17 20:25:00,43.66588,-79.33738,2017-10-17 23:22:00
1408,CBBV944,"1328 Dundas St E, Toronto, ON M4M 1S6",2017-10-17 20:25:00,43.66588,-79.33738,2017-10-17 23:22:00,CBBV944,"1275-1285 Queen St E, Toronto, ON M4L 1C2",2017-10-17 23:27:00,43.66356,-79.32883,2017-10-17 23:52:00
1410,CBBV945,"320-378 Roncesvalles Ave, Toronto, ON M6R",2017-10-17 00:10:00,43.65009,-79.45056,2017-10-17 03:43:00,CBBV945,CVPA-134 Sterling Rd (on street only),2017-10-17 03:53:00,43.65438,-79.44479,2017-10-17 10:34:00
1411,CBBV945,CVPA-134 Sterling Rd (on street only),2017-10-17 03:53:00,43.65438,-79.44479,2017-10-17 10:34:00,CBBV945,"1 Stonehouse Crescent, Toronto, ON M6J 1T4",2017-10-17 13:06:00,43.6477,-79.42938,2017-10-17 13:06:00
1412,CBBV945,"1 Stonehouse Crescent, Toronto, ON M6J 1T4",2017-10-17 13:06:00,43.6477,-79.42938,2017-10-17 13:06:00,CBBV945,GreenP-1155 King st W(no double parking),2017-10-17 13:26:00,43.63778,-79.42401,2017-10-17 14:02:00
1413,CBBV945,GreenP-1155 King st W(no double parking),2017-10-17 13:26:00,43.63778,-79.42401,2017-10-17 14:02:00,CBBV945,"101-125 Sudbury St, Toronto, ON M6J",2017-10-17 14:52:00,43.64134,-79.4244,2017-10-17 16:02:00
1414,CBBV945,"101-125 Sudbury St, Toronto, ON M6J",2017-10-17 14:52:00,43.64134,-79.4244,2017-10-17 16:02:00,CBBV945,"79 Kensington Ave, Toronto, ON M5T",2017-10-17 16:53:00,43.655,-79.40022,2017-10-17 22:47:00
1416,CBBV947,"99 Mulock Ave, Toronto, ON M6N 3C5",2017-10-17 00:00:00,43.67039,-79.4654,2017-10-17 21:11:00,CBBV947,"314-320 Roncesvalles Ave, Toronto, ON M6R",2017-10-17 21:36:00,43.65004,-79.4506,2017-10-17 23:57:00
1418,CBBV948,"1070 Queen St W, Toronto, ON M6J 1H8",2017-10-17 00:00:00,43.64374,-79.42142,2017-10-17 06:04:00,CBBV948,"2 Thelma Ave, Toronto, ON M4V 1X9",2017-10-17 06:29:00,43.68972,-79.4126,2017-10-17 23:57:00
1419,CBBV948,"2 Thelma Ave, Toronto, ON M4V 1X9",2017-10-17 06:29:00,43.68972,-79.4126,2017-10-17 23:57:00,CBBV948,"469-475 Heath St E, East York, ON M4G 1B7",2017-10-17 10:19:00,43.69554,-79.37,2017-10-17 10:49:00
1420,CBBV948,"469-475 Heath St E, East York, ON M4G 1B7",2017-10-17 10:19:00,43.69554,-79.37,2017-10-17 10:49:00,CBBV948,"21 Maxwell Ave, Toronto, ON M5P 2B4",2017-10-17 12:05:00,43.70477,-79.40118,2017-10-17 12:31:00
1421,CBBV948,"21 Maxwell Ave, Toronto, ON M5P 2B4",2017-10-17 12:05:00,43.70477,-79.40118,2017-10-17 12:31:00,CBBV948,Green P-20 St. Andrew St(no double parking),2017-10-17 13:16:00,43.6543,-79.40008,2017-10-17 14:12:00
1422,CBBV948,Green P-20 St. Andrew St(no double parking),2017-10-17 13:16:00,43.6543,-79.40008,2017-10-17 14:12:00,CBBV948,"2b Croydon Rd, York, ON M6C 1S7",2017-10-17 14:42:00,43.6931,-79.42329,2017-10-17 17:38:00
1423,CBBV948,"2b Croydon Rd, York, ON M6C 1S7",2017-10-17 14:42:00,43.6931,-79.42329,2017-10-17 17:38:00,CBBV948,"453 Spadina Rd, Toronto, ON M5P 1N5",2017-10-17 17:48:00,43.68962,-79.41275,2017-10-17 19:34:00
1425,CBBV950,"122 Glencrest Blvd, East York, ON M4B 1L8",2017-10-17 00:00:00,43.70811,-79.29632,2017-10-17 08:30:00,CBBV950,On street-18 Emily St(extra parking in garage),2017-10-17 09:25:00,43.64659,-79.38511,2017-10-17 16:43:00
1426,CBBV950,On street-18 Emily St(extra parking in garage),2017-10-17 09:25:00,43.64659,-79.38511,2017-10-17 16:43:00,CBBV950,"50 Simpson Ave, Toronto, ON M4K 1A2",2017-10-17 17:18:00,43.6668,-79.35051,2017-10-17 17:23:00
1427,CBBV950,"50 Simpson Ave, Toronto, ON M4K 1A2",2017-10-17 17:18:00,43.6668,-79.35051,2017-10-17 17:23:00,CBBV950,Green P-121 St Patrick St(No Double Parking),2017-10-17 18:08:00,43.65369,-79.38936,2017-10-17 18:23:00
1428,CBBV950,Green P-121 St Patrick St(No Double Parking),2017-10-17 18:08:00,43.65369,-79.38936,2017-10-17 18:23:00,CBBV950,"381-383 Sunnyside Ave, Toronto, ON M6R 2R9",2017-10-17 19:09:00,43.64974,-79.45279,2017-10-17 19:14:00
1429,CBBV950,"381-383 Sunnyside Ave, Toronto, ON M6R 2R9",2017-10-17 19:09:00,43.64974,-79.45279,2017-10-17 19:14:00,CBBV950,"1697 Dundas St W, Toronto, ON M6K 1V2",2017-10-17 19:39:00,43.65001,-79.43789,2017-10-17 21:21:00
1430,CBBV950,"1697 Dundas St W, Toronto, ON M6K 1V2",2017-10-17 19:39:00,43.65001,-79.43789,2017-10-17 21:21:00,CBBV950,"302 Brock Ave, Toronto, ON M6K 2M4",2017-10-17 21:36:00,43.65085,-79.43604,2017-10-17 23:57:00
1432,CBBV952,"1763 Queen St E, Toronto, ON M4L 3Y4",2017-10-17 00:00:00,43.66786,-79.30971,2017-10-17 07:19:00,CBBV952,"117 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-10-17 07:29:00,43.66703,-79.31123,2017-10-17 07:50:00
1433,CBBV952,"117 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-10-17 07:29:00,43.66703,-79.31123,2017-10-17 07:50:00,CBBV952,"565 Nairn Ave, York, ON M6E 4J5",2017-10-17 09:20:00,43.69387,-79.45559,2017-10-17 19:49:00
1434,CBBV952,"565 Nairn Ave, York, ON M6E 4J5",2017-10-17 09:20:00,43.69387,-79.45559,2017-10-17 19:49:00,CBBV952,"CVPA - 1094 Davenport Rd(on street, 3 cars only)",2017-10-17 20:10:00,43.67478,-79.42994,2017-10-17 23:57:00
1436,CBBV954,"160-166 Mutual St, Toronto, ON M5B",2017-10-17 20:40:00,43.65967,-79.37688,2017-10-17 21:01:00,CBBV954,"280 Church St, Toronto, ON M5B 1Z4",2017-10-17 21:46:00,43.65703,-79.37741,2017-10-17 21:46:00
1437,CBBV954,"280 Church St, Toronto, ON M5B 1Z4",2017-10-17 21:46:00,43.65703,-79.37741,2017-10-17 21:46:00,CBBV954,"60 Scarboro Beach Blvd, Toronto, ON M4E 2X1",2017-10-17 22:16:00,43.66963,-79.29285,2017-10-17 23:57:00
1439,CBBV956,"84 Holly St, Toronto, ON M4S 3C9",2017-10-17 00:00:00,43.70627,-79.39652,2017-10-17 15:17:00,CBBV956,"209 McCaul St, Toronto, ON M5T 1W6",2017-10-17 16:02:00,43.6573,-79.39215,2017-10-17 17:48:00
1440,CBBV956,"209 McCaul St, Toronto, ON M5T 1W6",2017-10-17 16:02:00,43.6573,-79.39215,2017-10-17 17:48:00,CBBV956,Four Points by Sheraton-American Drive ($7.50 fee),2017-10-17 18:59:00,43.69046,-79.62055,2017-10-17 19:04:00
1441,CBBV956,Four Points by Sheraton-American Drive ($7.50 fee),2017-10-17 18:59:00,43.69046,-79.62055,2017-10-17 19:04:00,CBBV956,"225-237 Davisville Ave, Toronto, ON M4S 1G8",2017-10-17 20:45:00,43.70006,-79.38802,2017-10-17 21:26:00
1442,CBBV956,"225-237 Davisville Ave, Toronto, ON M4S 1G8",2017-10-17 20:45:00,43.70006,-79.38802,2017-10-17 21:26:00,CBBV956,"141 Pailton Crescent, Toronto, ON M4S 1C6",2017-10-17 22:06:00,43.69917,-79.39073,2017-10-17 23:57:00
1444,CBBV957,"228 Medland St, Toronto, ON M6P 2N7",2017-10-17 00:00:00,43.66493,-79.46722,2017-10-17 09:00:00,CBBV957,"6 Natalie Pl, Toronto, ON M4M 3P7",2017-10-17 10:24:00,43.66208,-79.34225,2017-10-17 10:24:00
1446,CBBV961,"11-19 Glenburn Ave, East York, ON M4B 2X2",2017-10-17 00:00:00,43.70718,-79.29763,2017-10-17 11:04:00,CBBV961,"2908 St Clair Ave E, East York, ON M4B 1N7",2017-10-17 15:42:00,43.7081,-79.30112,2017-10-17 23:57:00
1448,CBBV963,"67-71 Branstone Rd, York, ON M6E 4E3",2017-10-17 00:00:00,43.69297,-79.45399,2017-10-17 14:17:00,CBBV963,"67 Branstone Rd, York, ON M6E 4E3",2017-10-17 15:17:00,43.69299,-79.45397,2017-10-17 17:03:00
1449,CBBV963,"67 Branstone Rd, York, ON M6E 4E3",2017-10-17 15:17:00,43.69299,-79.45397,2017-10-17 17:03:00,CBBV963,"179 Grace St, Toronto, ON M6G 3A7",2017-10-17 17:28:00,43.65613,-79.41543,2017-10-17 17:43:00
1450,CBBV963,"179 Grace St, Toronto, ON M6G 3A7",2017-10-17 17:28:00,43.65613,-79.41543,2017-10-17 17:43:00,CBBV963,"175 Grace St, Toronto, ON M6G 3A7",2017-10-17 20:25:00,43.65617,-79.41527,2017-10-17 20:45:00
1451,CBBV963,"175 Grace St, Toronto, ON M6G 3A7",2017-10-17 20:25:00,43.65617,-79.41527,2017-10-17 20:45:00,CBBV963,"60 Gwynne Ave, Toronto, ON M6K 2C4",2017-10-17 21:16:00,43.6409,-79.42975,2017-10-17 21:21:00
