,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
907,CAMW624,"21 Hiltz Ave, Toronto, ON M4L 2N6",2017-06-10 07:42:00,43.66474,-79.32638,2017-06-10 07:52:00,CAMW624,"2193 A Queen St E, Toronto, ON M4E 1E5",2017-06-10 08:17:00,43.670190000000005,-79.29698,2017-06-10 12:19:00
908,CAMW624,"2193 A Queen St E, Toronto, ON M4E 1E5",2017-06-10 08:17:00,43.670190000000005,-79.29698,2017-06-10 12:19:00,CAMW624,"2 McGee St, Toronto, ON M4M 2K9",2017-06-10 12:40:00,43.65723,-79.34456,2017-06-10 16:02:00
909,CAMW624,"2 McGee St, Toronto, ON M4M 2K9",2017-06-10 12:40:00,43.65723,-79.34456,2017-06-10 16:02:00,CAMW624,UofT-42 Harbord St-car2go park signs (enter alley),2017-06-10 16:32:00,43.66373,-79.40103,2017-06-10 17:02:00
911,CAMW625,Green P-10 Portland St(No Double Parking),2017-05-10 22:18:00,43.64164,-79.39916,2017-06-10 02:13:00,CAMW625,"17-19 Tyndall Ave, Toronto, ON M6K 2E8",2017-06-10 02:38:00,43.634890000000006,-79.42769,2017-06-10 06:52:00
912,CAMW625,"17-19 Tyndall Ave, Toronto, ON M6K 2E8",2017-06-10 02:38:00,43.634890000000006,-79.42769,2017-06-10 06:52:00,CAMW625,"165 Admiral Rd, Toronto, ON M5R 2L7",2017-06-10 07:52:00,43.67495,-79.40263,2017-06-10 14:25:00
913,CAMW625,"165 Admiral Rd, Toronto, ON M5R 2L7",2017-06-10 07:52:00,43.67495,-79.40263,2017-06-10 14:25:00,CAMW625,"79 Kensington Ave, Toronto, ON M5T",2017-06-10 14:56:00,43.655,-79.40026,2017-06-10 15:31:00
914,CAMW625,"79 Kensington Ave, Toronto, ON M5T",2017-06-10 14:56:00,43.655,-79.40026,2017-06-10 15:31:00,CAMW625,Green P-25 Dundas St E(no double parking),2017-06-10 16:22:00,43.656000000000006,-79.37993,2017-06-10 17:07:00
916,CAMW626,"1465 Queen St E, Toronto, ON M4L 1E2",2017-05-10 21:21:00,43.66516,-79.32173,2017-06-10 07:47:00,CAMW626,"87 Moberly Ave, Toronto, ON M4C 4B2",2017-06-10 08:02:00,43.684470000000005,-79.31367,2017-06-10 08:07:00
917,CAMW626,"87 Moberly Ave, Toronto, ON M4C 4B2",2017-06-10 08:02:00,43.684470000000005,-79.31367,2017-06-10 08:07:00,CAMW626,"271 Front St E, Toronto, ON M5A 2Y1",2017-06-10 08:37:00,43.651379999999996,-79.36301,2017-06-10 14:36:00
918,CAMW626,"271 Front St E, Toronto, ON M5A 2Y1",2017-06-10 08:37:00,43.651379999999996,-79.36301,2017-06-10 14:36:00,CAMW626,"117 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-06-10 15:11:00,43.66709,-79.31118000000001,2017-06-10 16:27:00
920,CAMW627,"1409-1411 Queen St E, Toronto, ON M4L 1C7",2017-05-10 21:21:00,43.66475,-79.32356,2017-06-10 07:42:00,CAMW627,"33-35 Connaught Ave, Toronto, ON M4L 2V8",2017-06-10 07:47:00,43.66433,-79.32205,2017-06-10 08:07:00
921,CAMW627,"33-35 Connaught Ave, Toronto, ON M4L 2V8",2017-06-10 07:47:00,43.66433,-79.32205,2017-06-10 08:07:00,CAMW627,On street-18 Emily St(extra parking in garage),2017-06-10 08:57:00,43.64659,-79.38511,2017-06-10 15:36:00
922,CAMW627,On street-18 Emily St(extra parking in garage),2017-06-10 08:57:00,43.64659,-79.38511,2017-06-10 15:36:00,CAMW627,"40 Laing St, Toronto, ON M4L 2N2",2017-06-10 13:15:00,43.6626,-79.3268,2017-06-10 14:51:00
923,CAMW627,"40 Laing St, Toronto, ON M4L 2N2",2017-06-10 13:15:00,43.6626,-79.3268,2017-06-10 14:51:00,CAMW627,"50-54 E Liberty St, Toronto, ON M6K 3P3",2017-06-10 16:47:00,43.63883,-79.41338,2017-06-10 17:07:00
925,CAMW628,GreenP-1155 King st W(no double parking),2017-05-10 22:02:00,43.63778,-79.42401,2017-05-10 23:47:00,CAMW628,"1 Spruce St, Toronto, ON M5A 2H6",2017-06-10 00:32:00,43.66332,-79.3672,2017-06-10 08:02:00
926,CAMW628,"1 Spruce St, Toronto, ON M5A 2H6",2017-06-10 00:32:00,43.66332,-79.3672,2017-06-10 08:02:00,CAMW628,Unit Park-73 The Esplanade(surface lot),2017-06-10 08:52:00,43.64703,-79.3733,2017-06-10 11:03:00
927,CAMW628,Unit Park-73 The Esplanade(surface lot),2017-06-10 08:52:00,43.64703,-79.3733,2017-06-10 11:03:00,CAMW628,"10-14 Durham Ave, Toronto, ON M6C",2017-06-10 12:29:00,43.692859999999996,-79.43337,2017-06-10 17:07:00
929,CAMW631,"128 Palmerston Ave, Toronto, ON M6J 2J1",2017-05-10 21:21:00,43.650859999999994,-79.40813,2017-06-10 00:02:00,CAMW631,Green P-121 St Patrick St(No Double Parking),2017-06-10 00:12:00,43.653690000000005,-79.38936,2017-06-10 15:06:00
930,CAMW631,Green P-121 St Patrick St(No Double Parking),2017-06-10 00:12:00,43.653690000000005,-79.38936,2017-06-10 15:06:00,CAMW631,The Garrison-169 Fort York BLVD (1 car/space only),2017-06-10 01:27:00,43.63779,-79.40155,2017-06-10 08:57:00
931,CAMW631,The Garrison-169 Fort York BLVD (1 car/space only),2017-06-10 01:27:00,43.63779,-79.40155,2017-06-10 08:57:00,CAMW631,"110 Sudbury St, Toronto, ON M6J",2017-06-10 09:17:00,43.64137,-79.4223,2017-06-10 09:27:00
932,CAMW631,"110 Sudbury St, Toronto, ON M6J",2017-06-10 09:17:00,43.64137,-79.4223,2017-06-10 09:27:00,CAMW631,"573-601 Christie St, Toronto, ON M6G 3E2",2017-06-10 09:58:00,43.679190000000006,-79.42461999999999,2017-06-10 10:18:00
933,CAMW631,"573-601 Christie St, Toronto, ON M6G 3E2",2017-06-10 09:58:00,43.679190000000006,-79.42461999999999,2017-06-10 10:18:00,CAMW631,"15 Baldwin St, Toronto, ON M5T 1L1",2017-06-10 10:53:00,43.65616,-79.39274,2017-06-10 11:59:00
934,CAMW631,"15 Baldwin St, Toronto, ON M5T 1L1",2017-06-10 10:53:00,43.65616,-79.39274,2017-06-10 11:59:00,CAMW631,"2-16 Buller Ave, Toronto, ON M4L",2017-06-10 16:02:00,43.66701,-79.30315999999999,2017-06-10 17:07:00
936,CAMW632,"7 Clinton St, Toronto, ON M6J 2B6",2017-05-10 21:21:00,43.653999999999996,-79.41335,2017-05-10 21:21:00,CAMW632,"8 Callender St, Toronto, ON M6R 2H3",2017-05-10 21:52:00,43.63974,-79.44248,2017-05-10 22:18:00
937,CAMW632,"8 Callender St, Toronto, ON M6R 2H3",2017-05-10 21:52:00,43.63974,-79.44248,2017-05-10 22:18:00,CAMW632,"1668-1672 Queen St W, Toronto, ON M6R 1B3",2017-05-10 22:23:00,43.6391,-79.44440999999999,2017-06-10 07:22:00
938,CAMW632,"1668-1672 Queen St W, Toronto, ON M6R 1B3",2017-05-10 22:23:00,43.6391,-79.44440999999999,2017-06-10 07:22:00,CAMW632,"20-36 Triller Ave, Toronto, ON M6R",2017-06-10 07:27:00,43.63901,-79.44375,2017-06-10 10:03:00
939,CAMW632,"20-36 Triller Ave, Toronto, ON M6R",2017-06-10 07:27:00,43.63901,-79.44375,2017-06-10 10:03:00,CAMW632,"1053 Dundas St W, Toronto, ON M6J",2017-06-10 10:48:00,43.64994,-79.41738000000001,2017-06-10 10:58:00
940,CAMW632,"1053 Dundas St W, Toronto, ON M6J",2017-06-10 10:48:00,43.64994,-79.41738000000001,2017-06-10 10:58:00,CAMW632,"10 Bouchette St, Toronto, ON M4M",2017-06-10 11:39:00,43.64983,-79.33945,2017-06-10 14:36:00
943,CAMW634,"15 Gatwick Ave, East York, ON M4C 1W2",2017-05-10 21:21:00,43.69,-79.30741,2017-06-10 08:12:00,CAMW634,"29 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-06-10 08:32:00,43.66462,-79.31016,2017-06-10 09:27:00
944,CAMW634,"29 Northern Dancer Blvd, Toronto, ON M4L 3Z8",2017-06-10 08:32:00,43.66462,-79.31016,2017-06-10 09:27:00,CAMW634,"105 Cedarvale Ave, East York, ON M4C 4J9",2017-06-10 09:53:00,43.687020000000004,-79.31073,2017-06-10 13:40:00
945,CAMW634,"105 Cedarvale Ave, East York, ON M4C 4J9",2017-06-10 09:53:00,43.687020000000004,-79.31073,2017-06-10 13:40:00,CAMW634,"121 Oakcrest Ave, Toronto, ON M4C 1B4",2017-06-10 14:25:00,43.684259999999995,-79.30756,2017-06-10 17:07:00
947,CAMW635,"315-317 Russell Hill Rd, Toronto, ON M4V 2T7",2017-05-10 21:21:00,43.68919,-79.40937,2017-06-10 09:27:00,CAMW635,"718 Hillsdale Ave E, Toronto, ON M4S 1V3",2017-06-10 10:13:00,43.70769,-79.37671,2017-06-10 16:27:00
949,CAMW636,"40-90 Stadium Rd, Toronto, ON M5V 3W5",2017-05-10 22:23:00,43.63472,-79.40092,2017-06-10 09:37:00,CAMW636,The Garrison-169 Fort York BLVD (1 car/space only),2017-06-10 09:48:00,43.63779,-79.40155,2017-06-10 09:48:00
950,CAMW636,The Garrison-169 Fort York BLVD (1 car/space only),2017-06-10 09:48:00,43.63779,-79.40155,2017-06-10 09:48:00,CAMW636,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 10:18:00,43.65218,-79.37617,2017-06-10 10:18:00
951,CAMW636,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 10:18:00,43.65218,-79.37617,2017-06-10 10:18:00,CAMW636,Targetpark-Loblaws Queens Quay E(enter off Jarvis),2017-06-10 10:28:00,43.64456,-79.36971,2017-06-10 12:35:00
954,CAMW638,"174 Montrose Ave, Toronto, ON M6J 2T9",2017-05-10 21:21:00,43.65459,-79.41768,2017-05-10 22:28:00,CAMW638,"508 Durie St, Toronto, ON M6S 3G7",2017-05-10 23:32:00,43.658390000000004,-79.48250999999999,2017-06-10 08:37:00
955,CAMW638,"508 Durie St, Toronto, ON M6S 3G7",2017-05-10 23:32:00,43.658390000000004,-79.48250999999999,2017-06-10 08:37:00,CAMW638,"31 High Park Blvd, Toronto, ON M6R 1M6",2017-06-10 08:57:00,43.645590000000006,-79.45246,2017-06-10 09:32:00
956,CAMW638,"31 High Park Blvd, Toronto, ON M6R 1M6",2017-06-10 08:57:00,43.645590000000006,-79.45246,2017-06-10 09:32:00,CAMW638,CVPA-134 Sterling Rd (on street only),2017-06-10 09:48:00,43.654379999999996,-79.44479,2017-06-10 10:33:00
957,CAMW638,CVPA-134 Sterling Rd (on street only),2017-06-10 09:48:00,43.654379999999996,-79.44479,2017-06-10 10:33:00,CAMW638,"6 Redwood Ave, Toronto, ON M4L 2S6",2017-06-10 11:03:00,43.67137,-79.32706,2017-06-10 17:07:00
959,CAMW639,"87 Jameson Ave, Toronto, ON M6K 2W8",2017-05-10 21:21:00,43.63473,-79.43471,2017-05-10 22:28:00,CAMW639,"1426 Queen St W, Toronto, ON M6K 1L9",2017-05-10 22:38:00,43.64098,-79.43515,2017-06-10 05:29:00
960,CAMW639,"1426 Queen St W, Toronto, ON M6K 1L9",2017-05-10 22:38:00,43.64098,-79.43515,2017-06-10 05:29:00,CAMW639,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 06:10:00,43.65218,-79.37617,2017-06-10 15:11:00
961,CAMW639,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 06:10:00,43.65218,-79.37617,2017-06-10 15:11:00,CAMW639,"135 George St S, Toronto, ON M5A 4E8",2017-06-10 15:41:00,43.64966,-79.37016,2017-06-10 17:02:00
964,CAMW642,"100-130 Gowan Ave, East York, ON M4K 2E5",2017-05-10 21:21:00,43.68803,-79.35056,2017-05-10 23:42:00,CAMW642,CVPA 96 Cosburn Ave (on street only),2017-05-10 23:47:00,43.68915,-79.35034,2017-06-10 06:36:00
965,CAMW642,CVPA 96 Cosburn Ave (on street only),2017-05-10 23:47:00,43.68915,-79.35034,2017-06-10 06:36:00,CAMW642,"30 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 07:02:00,43.64475,-79.41954,2017-06-10 07:32:00
966,CAMW642,"30 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 07:02:00,43.64475,-79.41954,2017-06-10 07:32:00,CAMW642,"100 Gainsborough Rd, Toronto, ON M4L 3C3",2017-06-10 08:27:00,43.67382,-79.31845,2017-06-10 09:02:00
967,CAMW642,"100 Gainsborough Rd, Toronto, ON M4L 3C3",2017-06-10 08:27:00,43.67382,-79.31845,2017-06-10 09:02:00,CAMW642,"81 Moberly Ave, Toronto, ON M4C 4B2",2017-06-10 09:43:00,43.68425,-79.31355,2017-06-10 11:03:00
968,CAMW642,"81 Moberly Ave, Toronto, ON M4C 4B2",2017-06-10 09:43:00,43.68425,-79.31355,2017-06-10 11:03:00,CAMW642,"63 Carroll St, Toronto, ON M4M 3G2",2017-06-10 11:49:00,43.660920000000004,-79.35353,2017-06-10 17:07:00
970,CAMW643,"18 Durham Ave, York, ON M6C 1N9",2017-05-10 21:21:00,43.69279,-79.43385,2017-06-10 12:24:00,CAMW643,"4-54 Berryman St, Toronto, ON M5R 3P1",2017-06-10 15:31:00,43.6737,-79.39175,2017-06-10 17:07:00
972,CAMW644,"164 Neville Park Blvd, Toronto, ON M4E 3P8",2017-05-10 21:21:00,43.67669,-79.28312,2017-06-10 09:32:00,CAMW644,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 10:03:00,43.64955,-79.36169,2017-06-10 17:07:00
974,CAMW645,"11 Cherry Nook Gardens, Toronto, ON M4L 1J5",2017-05-10 21:21:00,43.6649,-79.32477,2017-05-10 23:07:00,CAMW645,"1245b Queen St E, Toronto, ON M4L 1C2",2017-05-10 23:17:00,43.66337,-79.32961,2017-06-10 07:32:00
975,CAMW645,"1245b Queen St E, Toronto, ON M4L 1C2",2017-05-10 23:17:00,43.66337,-79.32961,2017-06-10 07:32:00,CAMW645,"11 Alton Ave, Toronto, ON M4L 2M3",2017-06-10 07:37:00,43.664320000000004,-79.32807,2017-06-10 08:02:00
976,CAMW645,"11 Alton Ave, Toronto, ON M4L 2M3",2017-06-10 07:37:00,43.664320000000004,-79.32807,2017-06-10 08:02:00,CAMW645,"508 Church St, Toronto, ON M4Y 2C8",2017-06-10 08:47:00,43.66418,-79.38042,2017-06-10 11:29:00
977,CAMW645,"508 Church St, Toronto, ON M4Y 2C8",2017-06-10 08:47:00,43.66418,-79.38042,2017-06-10 11:29:00,CAMW645,Starlight-80 Wellesley St E (behind building),2017-06-10 11:54:00,43.6663,-79.38019,2017-06-10 17:07:00
979,CAMW646,"37-39 Langford Ave, Toronto, ON M4J 3E4",2017-05-10 21:21:00,43.68079,-79.34098,2017-05-10 22:47:00,CAMW646,"1145 Danforth Ave, Toronto, ON M4J 1M5",2017-05-10 22:52:00,43.68118,-79.33346,2017-05-10 23:52:00
980,CAMW646,"1145 Danforth Ave, Toronto, ON M4J 1M5",2017-05-10 22:52:00,43.68118,-79.33346,2017-05-10 23:52:00,CAMW646,"21 Ladysmith Ave, Toronto, ON M4J",2017-06-10 07:17:00,43.68037,-79.33078,2017-06-10 08:02:00
981,CAMW646,"21 Ladysmith Ave, Toronto, ON M4J",2017-06-10 07:17:00,43.68037,-79.33078,2017-06-10 08:02:00,CAMW646,"160 Mountjoy Ave, Toronto, ON M4J",2017-06-10 09:27:00,43.68142,-79.32539,2017-06-10 12:29:00
983,CAMW647,"114 Bleecker St, Toronto, ON M4X 1L8",2017-05-10 21:21:00,43.6659,-79.37321999999999,2017-06-10 09:58:00,CAMW647,Starlight -155 Wellesley St E (rsvd spaces only),2017-06-10 10:08:00,43.66604,-79.37546999999999,2017-06-10 16:27:00
984,CAMW647,Starlight -155 Wellesley St E (rsvd spaces only),2017-06-10 10:08:00,43.66604,-79.37546999999999,2017-06-10 16:27:00,CAMW647,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 16:57:00,43.65218,-79.37617,2017-06-10 17:02:00
986,CAMW648,"21 Walter St, Toronto, ON M4E 2Y9",2017-05-10 21:21:00,43.680440000000004,-79.29674,2017-06-10 08:42:00,CAMW648,"21 Thorburn Ave, Toronto, ON M6K 1C5",2017-06-10 09:32:00,43.63535,-79.42716999999999,2017-06-10 09:53:00
987,CAMW648,"21 Thorburn Ave, Toronto, ON M6K 1C5",2017-06-10 09:32:00,43.63535,-79.42716999999999,2017-06-10 09:53:00,CAMW648,"87-91 Jameson Ave, Toronto, ON M6K",2017-06-10 11:14:00,43.635040000000004,-79.43512,2017-06-10 12:45:00
989,CAMW650,Evergreen Brickworks (Northeast parking lot),2017-05-10 21:21:00,43.68463,-79.36344,2017-06-10 11:39:00,CAMW650,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 11:54:00,43.64955,-79.36169,2017-06-10 17:07:00
991,CAMW651,"179 A Gilmour Ave, Toronto, ON M6P 3B2",2017-05-10 21:21:00,43.66245,-79.47811999999999,2017-06-10 07:07:00,CAMW651,"214 Manning Ave, Toronto, ON M6J 2K7",2017-06-10 07:57:00,43.65162,-79.41117,2017-06-10 08:27:00
992,CAMW651,"214 Manning Ave, Toronto, ON M6J 2K7",2017-06-10 07:57:00,43.65162,-79.41117,2017-06-10 08:27:00,CAMW651,TargetPark-88 Isabella St (no double parking),2017-06-10 09:02:00,43.66878,-79.38136,2017-06-10 09:17:00
993,CAMW651,TargetPark-88 Isabella St (no double parking),2017-06-10 09:02:00,43.66878,-79.38136,2017-06-10 09:17:00,CAMW651,"79 Piper St, Toronto, ON M5J",2017-06-10 10:18:00,43.646440000000005,-79.38213,2017-06-10 16:37:00
995,CAMW652,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 00:57:00,43.65218,-79.37617,2017-06-10 02:48:00,CAMW652,"19-33 True Davidson Dr, Toronto, ON M4W 3X5",2017-06-10 03:13:00,43.69265,-79.36404,2017-06-10 17:07:00
997,CAMW653,"21-23 Charles St E, Toronto, ON M4Y 1T1",2017-05-10 21:21:00,43.66884,-79.38515,2017-05-10 23:02:00,CAMW653,Starlight -155 Wellesley St E (rsvd spaces only),2017-05-10 23:22:00,43.66604,-79.37546999999999,2017-06-10 07:07:00
998,CAMW653,Starlight -155 Wellesley St E (rsvd spaces only),2017-05-10 23:22:00,43.66604,-79.37546999999999,2017-06-10 07:07:00,CAMW653,Green P-363 Adelaide St W(no double parking),2017-06-10 07:42:00,43.6466,-79.39477,2017-06-10 08:12:00
999,CAMW653,Green P-363 Adelaide St W(no double parking),2017-06-10 07:42:00,43.6466,-79.39477,2017-06-10 08:12:00,CAMW653,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 08:37:00,43.65218,-79.37617,2017-06-10 10:08:00
1000,CAMW653,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 08:37:00,43.65218,-79.37617,2017-06-10 10:08:00,CAMW653,"21 Court St, Toronto, ON M5C",2017-06-10 10:13:00,43.65017,-79.37512,2017-06-10 11:39:00
1002,CAMW655,"34-38 Pickering St, Toronto, ON M4E 3J6",2017-05-10 21:21:00,43.681290000000004,-79.29035999999999,2017-06-10 07:37:00,CAMW655,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 08:07:00,43.65218,-79.37617,2017-06-10 10:03:00
1003,CAMW655,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 08:07:00,43.65218,-79.37617,2017-06-10 10:03:00,CAMW655,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 10:13:00,43.64955,-79.36169,2017-06-10 11:39:00
1004,CAMW655,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 10:13:00,43.64955,-79.36169,2017-06-10 11:39:00,CAMW655,"20-74 Lillian St, Toronto, ON M4S",2017-06-10 12:09:00,43.706559999999996,-79.39397,2017-06-10 16:57:00
1006,CAMW656,"2 Givins St, Toronto, ON M6J 2X5",2017-05-10 21:26:00,43.64464,-79.41756,2017-05-10 23:07:00,CAMW656,"1160 Queen St W, Toronto, ON M6J 1J5",2017-05-10 23:17:00,43.64295,-79.42505,2017-06-10 03:08:00
1007,CAMW656,"1160 Queen St W, Toronto, ON M6J 1J5",2017-05-10 23:17:00,43.64295,-79.42505,2017-06-10 03:08:00,CAMW656,"3 Marmaduke St, Toronto, ON M6R 1T1",2017-06-10 07:02:00,43.65044,-79.45097,2017-06-10 12:04:00
1009,CAMW657,"19-53 Cameron St, Toronto, ON M5T 2H1",2017-05-10 21:21:00,43.64938,-79.39754,2017-05-10 22:33:00,CAMW657,Starlight -155 Wellesley St E (rsvd spaces only),2017-05-10 23:02:00,43.66604,-79.37546999999999,2017-06-10 08:37:00
1010,CAMW657,Starlight -155 Wellesley St E (rsvd spaces only),2017-05-10 23:02:00,43.66604,-79.37546999999999,2017-06-10 08:37:00,CAMW657,"46 Gwynne Ave, Toronto, ON M6K 2C3",2017-06-10 09:07:00,43.640190000000004,-79.42945,2017-06-10 11:19:00
1011,CAMW657,"46 Gwynne Ave, Toronto, ON M6K 2C3",2017-06-10 09:07:00,43.640190000000004,-79.42945,2017-06-10 11:19:00,CAMW657,"28 Dovercourt Rd, Toronto, ON M6J 3C3",2017-06-10 11:29:00,43.641909999999996,-79.42186,2017-06-10 14:00:00
1012,CAMW657,"28 Dovercourt Rd, Toronto, ON M6J 3C3",2017-06-10 11:29:00,43.641909999999996,-79.42186,2017-06-10 14:00:00,CAMW657,Green P-363 Adelaide St W(no double parking),2017-06-10 14:15:00,43.6466,-79.39477,2017-06-10 14:15:00
1013,CAMW657,Green P-363 Adelaide St W(no double parking),2017-06-10 14:15:00,43.6466,-79.39477,2017-06-10 14:15:00,CAMW657,"587 Gladstone Ave, Toronto, ON M6H 3J3",2017-06-10 14:41:00,43.66194,-79.43481,2017-06-10 15:26:00
1014,CAMW657,"587 Gladstone Ave, Toronto, ON M6H 3J3",2017-06-10 14:41:00,43.66194,-79.43481,2017-06-10 15:26:00,CAMW657,"36 Scott St, Toronto, ON M5E 1B2",2017-06-10 16:07:00,43.647059999999996,-79.3756,2017-06-10 17:02:00
1016,CAMW660,"73 Keele St, Toronto, ON M6P 2J8",2017-05-10 21:31:00,43.65678,-79.46079,2017-05-10 22:33:00,CAMW660,"6 Oakmount Rd, Toronto, ON M6P 2M6",2017-05-10 22:41:00,43.65422,-79.46266999999999,2017-06-10 07:32:00
1017,CAMW660,"6 Oakmount Rd, Toronto, ON M6P 2M6",2017-05-10 22:41:00,43.65422,-79.46266999999999,2017-06-10 07:32:00,CAMW660,"1 Rowan Ave, Toronto, ON M6E",2017-06-10 14:46:00,43.692,-79.44946,2017-06-10 17:07:00
1019,CAMW663,"351 Keele St, Toronto, ON M6P 2K6",2017-05-10 21:47:00,43.664770000000004,-79.46377,2017-06-10 07:57:00,CAMW663,"70-74 Ward St, Toronto, ON M6H 4A6",2017-06-10 08:12:00,43.66405,-79.44665,2017-06-10 11:24:00
1020,CAMW663,"70-74 Ward St, Toronto, ON M6H 4A6",2017-06-10 08:12:00,43.66405,-79.44665,2017-06-10 11:24:00,CAMW663,"639 St Clarens Ave, Toronto, ON M6H 3W8",2017-06-10 12:19:00,43.664590000000004,-79.44433000000001,2017-06-10 13:05:00
1021,CAMW663,"639 St Clarens Ave, Toronto, ON M6H 3W8",2017-06-10 12:19:00,43.664590000000004,-79.44433000000001,2017-06-10 13:05:00,CAMW663,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 13:55:00,43.64955,-79.36169,2017-06-10 17:07:00
1023,CAMW664,"1409-1411 Queen St E, Toronto, ON M4L 1C7",2017-05-10 21:21:00,43.66475,-79.3235,2017-06-10 00:32:00,CAMW664,"1-29 Meadow Ave, Scarborough, ON M1N 1V5",2017-06-10 00:47:00,43.68166,-79.28403,2017-06-10 08:27:00
1024,CAMW664,"1-29 Meadow Ave, Scarborough, ON M1N 1V5",2017-06-10 00:47:00,43.68166,-79.28403,2017-06-10 08:27:00,CAMW664,"730 Ontario St, Toronto, ON M4X 1N3",2017-06-10 08:52:00,43.67111,-79.37431,2017-06-10 09:12:00
1025,CAMW664,"730 Ontario St, Toronto, ON M4X 1N3",2017-06-10 08:52:00,43.67111,-79.37431,2017-06-10 09:12:00,CAMW664,"Woodale Ave, Toronto, ON M4E",2017-06-10 09:58:00,43.683370000000004,-79.28549,2017-06-10 11:49:00
1026,CAMW664,"Woodale Ave, Toronto, ON M4E",2017-06-10 09:58:00,43.683370000000004,-79.28549,2017-06-10 11:49:00,CAMW664,"166 George St, Toronto, ON M5A",2017-06-10 12:19:00,43.6538,-79.37203000000001,2017-06-10 13:50:00
1027,CAMW664,"166 George St, Toronto, ON M5A",2017-06-10 12:19:00,43.6538,-79.37203000000001,2017-06-10 13:50:00,CAMW664,"51 Aberdeen Ave, Toronto, ON M4X 1A1",2017-06-10 14:05:00,43.66474,-79.36889000000001,2017-06-10 15:21:00
1028,CAMW664,"51 Aberdeen Ave, Toronto, ON M4X 1A1",2017-06-10 14:05:00,43.66474,-79.36889000000001,2017-06-10 15:21:00,CAMW664,"53 Bathurst St, Toronto, ON M5V",2017-06-10 17:07:00,43.63605,-79.39933,2017-06-10 17:07:00
1030,CAMW817,Green P-121 St Patrick St(No Double Parking),2017-05-10 21:21:00,43.653690000000005,-79.38936,2017-05-10 23:07:00,CAMW817,"95 Burnside Dr, Toronto, ON M6G 2M9",2017-05-10 23:47:00,43.6791,-79.41744,2017-06-10 00:07:00
1031,CAMW817,"95 Burnside Dr, Toronto, ON M6G 2M9",2017-05-10 23:47:00,43.6791,-79.41744,2017-06-10 00:07:00,CAMW817,"1624 Queen St W, Toronto, ON M6R 1B2",2017-06-10 00:42:00,43.63975,-79.44256,2017-06-10 08:57:00
1032,CAMW817,"1624 Queen St W, Toronto, ON M6R 1B2",2017-06-10 00:42:00,43.63975,-79.44256,2017-06-10 08:57:00,CAMW817,Targetpark-539 King St W (1 Spot),2017-06-10 09:37:00,43.644459999999995,-79.39813000000001,2017-06-10 14:56:00
1033,CAMW817,Targetpark-539 King St W (1 Spot),2017-06-10 09:37:00,43.644459999999995,-79.39813000000001,2017-06-10 14:56:00,CAMW817,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 15:26:00,43.644740000000006,-79.41938,2017-06-10 16:02:00
1034,CAMW817,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 15:26:00,43.644740000000006,-79.41938,2017-06-10 16:02:00,CAMW817,"47-61 Croatia St, Toronto, ON M6H 1K9",2017-06-10 16:47:00,43.65773,-79.43697,2017-06-10 16:57:00
1036,CAMW825,"145 Arundel Ave, Toronto, ON M4K",2017-05-10 21:21:00,43.68245,-79.35244,2017-06-10 10:03:00,CAMW825,"130 X Perth Ave, Toronto, ON M6P 4G5",2017-06-10 10:53:00,43.6575,-79.44926,2017-06-10 12:19:00
1037,CAMW825,"130 X Perth Ave, Toronto, ON M6P 4G5",2017-06-10 10:53:00,43.6575,-79.44926,2017-06-10 12:19:00,CAMW825,"322 Gladstone Ave, Toronto, ON M6J 3L6",2017-06-10 12:35:00,43.65227,-79.43087,2017-06-10 13:00:00
1039,CAMW859,"563 Merton St, Toronto, ON M4S 1B4",2017-05-10 21:21:00,43.69952,-79.37975,2017-06-10 08:37:00,CAMW859,Where I Park-1941 Yonge St(surface lot),2017-06-10 09:02:00,43.69895,-79.39653,2017-06-10 10:23:00
1040,CAMW859,Where I Park-1941 Yonge St(surface lot),2017-06-10 09:02:00,43.69895,-79.39653,2017-06-10 10:23:00,CAMW859,"548-550 Merton St, Toronto, ON M4S 1B3",2017-06-10 10:38:00,43.69962,-79.37941,2017-06-10 16:07:00
