FID,OID_,FID_,Lat,Long,Lat1,Long1,Shape_Leng,FID_1,VIN,Address,Date,DateD,DateH,Lat_1,Long_1,t2,t2D,t2H,VIN1,Address1,Date1,Date1D,Date1H,Lat1_1,Long1_1,t21,t21D,t21H
67,0,68,43.656829999999999,-79.426310000000001,43.667940000000002,-79.456659999999999,3786.463777420000000,68,BNYB106,"71 Delaware Ave, Toronto, ON M6H 2S9",10/15/2017 0:01,15,0,43.656829999999999,-79.426310000000001,10/15/2017 7:31,15,7,BNYB106,"48 Pelham Ave, Toronto, ON M6N 1A6",10/15/2017 7:46,15,7,43.667940000000002,-79.456659999999999,10/15/2017 12:39,15,12
68,0,69,43.667940000000002,-79.456659999999999,43.673499999999997,-79.457089999999994,857.025847716000040,69,BNYB106,"48 Pelham Ave, Toronto, ON M6N 1A6",10/15/2017 7:46,15,7,43.667940000000002,-79.456659999999999,10/15/2017 12:39,15,12,BNYB106,"203 Laughton Ave, Toronto, ON M6N 2X7",10/15/2017 13:14,15,13,43.673499999999997,-79.457089999999994,10/15/2017 15:09,15,15
69,0,70,43.673499999999997,-79.457089999999994,43.643210000000003,-79.432749999999999,5391.061031469999800,70,BNYB106,"203 Laughton Ave, Toronto, ON M6N 2X7",10/15/2017 13:14,15,13,43.673499999999997,-79.457089999999994,10/15/2017 15:09,15,15,BNYB106,"23 Earnbridge St, Toronto, ON M6K 1N2",10/15/2017 15:30,15,15,43.643210000000003,-79.432749999999999,10/15/2017 16:57,15,16
70,0,71,43.643210000000003,-79.432749999999999,43.646549999999998,-79.418210000000002,1698.180377510000000,71,BNYB106,"23 Earnbridge St, Toronto, ON M6K 1N2",10/15/2017 15:30,15,15,43.643210000000003,-79.432749999999999,10/15/2017 16:57,15,16,BNYB106,"49 Givins St, Toronto, ON M6J 2X8",10/15/2017 17:29,15,17,43.646549999999998,-79.418210000000002,10/15/2017 18:30,15,18
71,0,72,43.641109999999998,-79.391610000000000,43.641340000000000,-79.437020000000004,5055.141945460000000,72,BNYB108,"Impark-65 Navy Wharf(underground garage, 5 spaces)",10/15/2017 0:01,15,0,43.641109999999998,-79.391610000000000,10/15/2017 1:02,15,1,BNYB108,"14-16 Lansdowne Ave, Toronto, ON M6K 2V8",10/15/2017 1:17,15,1,43.641340000000000,-79.437020000000004,10/15/2017 9:52,15,9
72,0,73,43.641340000000000,-79.437020000000004,43.654299999999999,-79.400080000000003,4570.002404269999700,73,BNYB108,"14-16 Lansdowne Ave, Toronto, ON M6K 2V8",10/15/2017 1:17,15,1,43.641340000000000,-79.437020000000004,10/15/2017 9:52,15,9,BNYB108,Green P-20 St. Andrew St(no double parking),10/15/2017 10:12,15,10,43.654299999999999,-79.400080000000003,10/15/2017 15:04,15,15
73,0,74,43.654299999999999,-79.400080000000003,43.639499999999998,-79.414299999999997,2773.033550000000100,74,BNYB108,Green P-20 St. Andrew St(no double parking),10/15/2017 10:12,15,10,43.654299999999999,-79.400080000000003,10/15/2017 15:04,15,15,BNYB108,"60 Pirandello St, Toronto, ON M6K 3S1",10/15/2017 15:30,15,15,43.639499999999998,-79.414299999999997,10/15/2017 18:30,15,18
74,0,75,43.667000000000002,-79.330119999999994,43.667619999999999,-79.308899999999994,2364.125756810000000,75,BNYB112,"1561 Dundas St E, Toronto, ON M4L 1K9",10/15/2017 0:01,15,0,43.667000000000002,-79.330119999999994,10/15/2017 11:02,15,11,BNYB112,"113 Sarah Ashbridge Ave, Toronto, ON M4L 3Y1",10/15/2017 11:17,15,11,43.667619999999999,-79.308899999999994,10/15/2017 13:14,15,13
75,0,76,43.667619999999999,-79.308899999999994,43.667529999999999,-79.312870000000004,442.155359863999990,76,BNYB112,"113 Sarah Ashbridge Ave, Toronto, ON M4L 3Y1",10/15/2017 11:17,15,11,43.667619999999999,-79.308899999999994,10/15/2017 13:14,15,13,BNYB112,"Penny Ln, Toronto, ON M4L 1S4",10/15/2017 14:19,15,14,43.667529999999999,-79.312870000000004,10/15/2017 14:44,15,14
76,0,77,43.667529999999999,-79.312870000000004,43.637779999999999,-79.424009999999996,13191.591311100001000,77,BNYB112,"Penny Ln, Toronto, ON M4L 1S4",10/15/2017 14:19,15,14,43.667529999999999,-79.312870000000004,10/15/2017 14:44,15,14,BNYB112,GreenP-1155 King st W(no double parking),10/15/2017 15:19,15,15,43.637779999999999,-79.424009999999996,10/15/2017 16:00,15,16
77,0,78,43.637779999999999,-79.424009999999996,43.698950000000004,-79.425899999999999,9416.090122039999200,78,BNYB112,GreenP-1155 King st W(no double parking),10/15/2017 15:19,15,15,43.637779999999999,-79.424009999999996,10/15/2017 16:00,15,16,BNYB112,"1 Peveril Hill N, York, ON M6C 3A9",10/15/2017 17:24,15,17,43.698950000000004,-79.425899999999999,10/15/2017 18:30,15,18
78,0,79,43.706879999999998,-79.395309999999995,43.704120000000003,-79.391340000000000,613.143578832000000,79,BNYB113,"70 Dunfield Ave, Toronto, ON M4S 3A4",10/15/2017 0:01,15,0,43.706879999999998,-79.395309999999995,10/15/2017 8:26,15,8,BNYB113,"2 Redpath Ave, Toronto, ON M4S",10/15/2017 9:12,15,9,43.704120000000003,-79.391340000000000,10/15/2017 9:37,15,9
79,0,80,43.704120000000003,-79.391340000000000,43.708689999999997,-79.386030000000005,919.055900468999990,80,BNYB113,"2 Redpath Ave, Toronto, ON M4S",10/15/2017 9:12,15,9,43.704120000000003,-79.391340000000000,10/15/2017 9:37,15,9,BNYB113,"338 Forman Ave, Toronto, ON M4S 2S7",10/15/2017 17:39,15,17,43.708689999999997,-79.386030000000005,10/15/2017 18:30,15,18
80,0,81,43.668779999999998,-79.381360000000001,43.669789999999999,-79.480800000000002,11070.702061700000000,81,BNYB114,TargetPark-88 Isabella St (no double parking),10/15/2017 0:01,15,0,43.668779999999998,-79.381360000000001,10/15/2017 1:17,15,1,BNYB114,"9 Britannia Ave, Toronto, ON M6N 3T6",10/15/2017 1:52,15,1,43.669789999999999,-79.480800000000002,10/15/2017 11:53,15,11
81,0,82,43.669789999999999,-79.480800000000002,43.677619999999997,-79.444220000000001,4246.645976089999700,82,BNYB114,"9 Britannia Ave, Toronto, ON M6N 3T6",10/15/2017 1:52,15,1,43.669789999999999,-79.480800000000002,10/15/2017 11:53,15,11,BNYB114,"1199A St Clair Ave W, Toronto, ON M6E 1B5",10/15/2017 12:44,15,12,43.677619999999997,-79.444220000000001,10/15/2017 18:30,15,18
82,0,83,43.671289999999999,-79.389330000000001,43.669620000000002,-79.385700000000000,478.898997081999990,83,BNYB116,Green P-37 Yorkville Ave (garage),10/15/2017 13:54,15,13,43.671289999999999,-79.389330000000001,10/15/2017 15:25,15,15,BNYB116,"16-20 Hayden St, Toronto, ON M4Y 1V8",10/15/2017 16:15,15,16,43.669620000000002,-79.385700000000000,10/15/2017 16:15,15,16
83,0,84,43.669620000000002,-79.385700000000000,43.669069999999998,-79.382649999999998,349.916226271000030,84,BNYB116,"16-20 Hayden St, Toronto, ON M4Y 1V8",10/15/2017 16:15,15,16,43.669620000000002,-79.385700000000000,10/15/2017 16:15,15,16,BNYB116,"65 Charles St E, Toronto, ON M4Y",10/15/2017 16:20,15,16,43.669069999999998,-79.382649999999998,10/15/2017 18:00,15,18
84,0,85,43.674750000000003,-79.413929999999993,43.647030000000001,-79.373300000000000,6216.961825039999900,85,BNYB118,"315-321 Albany Ave, Toronto, ON M5R 3E2",10/15/2017 5:19,15,5,43.674750000000003,-79.413929999999993,10/15/2017 13:29,15,13,BNYB118,Unit Park-73 The Esplanade(surface lot),10/15/2017 13:59,15,13,43.647030000000001,-79.373300000000000,10/15/2017 13:59,15,13
85,0,86,43.647030000000001,-79.373300000000000,43.644460000000002,-79.410809999999998,4194.269447830000000,86,BNYB118,Unit Park-73 The Esplanade(surface lot),10/15/2017 13:59,15,13,43.647030000000001,-79.373300000000000,10/15/2017 13:59,15,13,BNYB118,"95 Stanley Terrace, Toronto, ON M6J 3V8",10/15/2017 14:34,15,14,43.644460000000002,-79.410809999999998,10/15/2017 14:39,15,14
86,0,87,43.657139999999998,-79.349699999999999,43.664659999999998,-79.471760000000003,13636.841276900001000,87,BNYB122,"126 Eastern Ave, Toronto, ON M4M 3G8",10/15/2017 0:01,15,0,43.657139999999998,-79.349699999999999,10/15/2017 10:42,15,10,BNYB122,"442 Quebec Ave, Toronto, ON M6P 2V4",10/15/2017 11:27,15,11,43.664659999999998,-79.471760000000003,10/15/2017 13:04,15,13
87,0,88,43.647030000000001,-79.373300000000000,43.657989999999998,-79.463250000000002,10154.179171800000000,88,BNYB152,Unit Park-73 The Esplanade(surface lot),10/15/2017 0:01,15,0,43.647030000000001,-79.373300000000000,10/15/2017 0:01,15,0,BNYB152,"215 Glenlake Ave, Toronto, ON M6P",10/15/2017 0:22,15,0,43.657989999999998,-79.463250000000002,10/15/2017 2:42,15,2
88,0,89,43.657989999999998,-79.463250000000002,43.656260000000003,-79.463200000000001,266.246153549999970,89,BNYB152,"215 Glenlake Ave, Toronto, ON M6P",10/15/2017 0:22,15,0,43.657989999999998,-79.463250000000002,10/15/2017 2:42,15,2,BNYB152,"66 Oakmount Rd, Toronto, ON M6P 2M4",10/15/2017 3:33,15,3,43.656260000000003,-79.463200000000001,10/15/2017 16:30,15,16
89,0,90,43.656260000000003,-79.463200000000001,43.657760000000003,-79.464160000000007,254.339111019000000,90,BNYB152,"66 Oakmount Rd, Toronto, ON M6P 2M4",10/15/2017 3:33,15,3,43.656260000000003,-79.463200000000001,10/15/2017 16:30,15,16,BNYB152,"255 Glenlake Ave, Toronto, ON M6P",10/15/2017 18:20,15,18,43.657760000000003,-79.464160000000007,10/15/2017 18:30,15,18
90,0,91,43.670690000000000,-79.414670000000001,43.672600000000003,-79.413079999999994,343.129395305000000,91,BNYB155,"7 Rossmore Rd, Toronto, ON M6G 2M6",10/15/2017 0:01,15,0,43.670690000000000,-79.414670000000001,10/15/2017 10:37,15,10,BNYB155,"247 Albany Ave, Toronto, ON M5R 3C7",10/15/2017 13:04,15,13,43.672600000000003,-79.413079999999994,10/15/2017 14:49,15,14
91,0,92,43.672600000000003,-79.413079999999994,43.639139999999998,-79.414869999999993,5152.099617019999600,92,BNYB155,"247 Albany Ave, Toronto, ON M5R 3C7",10/15/2017 13:04,15,13,43.672600000000003,-79.413079999999994,10/15/2017 14:49,15,14,BNYB155,"50 Lynn Williams St, Toronto, ON M6K 3R7",10/15/2017 15:30,15,15,43.639139999999998,-79.414869999999993,10/15/2017 18:30,15,18
92,0,93,43.683590000000002,-79.322170000000000,43.682279999999999,-79.319410000000005,367.505978975000000,93,BNYB159,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",10/15/2017 0:01,15,0,43.683590000000002,-79.322170000000000,10/15/2017 8:47,15,8,BNYB159,"125 Drayton Ave, Toronto, ON M4C 3L8",10/15/2017 8:57,15,8,43.682279999999999,-79.319410000000005,10/15/2017 17:54,15,17
93,0,94,43.682279999999999,-79.319410000000005,43.684130000000003,-79.319580000000002,285.403689240000010,94,BNYB159,"125 Drayton Ave, Toronto, ON M4C 3L8",10/15/2017 8:57,15,8,43.682279999999999,-79.319410000000005,10/15/2017 17:54,15,17,BNYB159,"1769A Danforth Ave, Toronto, ON M4C 1J1",10/15/2017 18:00,15,18,43.684130000000003,-79.319580000000002,10/15/2017 18:30,15,18
94,0,95,43.641669999999998,-79.447350000000000,43.642060000000001,-79.446439999999996,117.732463921999990,95,BNYB160,"82 Roncesvalles Ave, Toronto, ON M6R 2K7",10/15/2017 0:01,15,0,43.641669999999998,-79.447350000000000,10/15/2017 8:31,15,8,BNYB160,"179 Pearson Ave, Toronto, ON M6R 1G4",10/15/2017 8:36,15,8,43.642060000000001,-79.446439999999996,10/15/2017 14:09,15,14
95,0,96,43.642060000000001,-79.446439999999996,43.648460000000000,-79.447940000000003,998.606552020999970,96,BNYB160,"179 Pearson Ave, Toronto, ON M6R 1G4",10/15/2017 8:36,15,8,43.642060000000001,-79.446439999999996,10/15/2017 14:09,15,14,BNYB160,"96 Geoffrey St, Toronto, ON M6R 1P3",10/15/2017 16:20,15,16,43.648460000000000,-79.447940000000003,10/15/2017 16:35,15,16
96,0,97,43.648460000000000,-79.447940000000003,43.655749999999998,-79.457859999999997,1573.980844270000000,97,BNYB160,"96 Geoffrey St, Toronto, ON M6R 1P3",10/15/2017 16:20,15,16,43.648460000000000,-79.447940000000003,10/15/2017 16:35,15,16,BNYB160,"1660 Bloor St W, Toronto, ON M6P 1A8",10/15/2017 16:57,15,16,43.655749999999998,-79.457859999999997,10/15/2017 18:30,15,18
97,0,98,43.649650000000001,-79.430700000000002,43.677799999999998,-79.447770000000006,4730.258741079999700,98,BNYB167,"1458B Dundas St W, Toronto, ON M6J 1Y6",10/15/2017 0:27,15,0,43.649650000000001,-79.430700000000002,10/15/2017 1:37,15,1,BNYB167,"26 Earlscourt Ave, Toronto, ON M6E 4A6",10/15/2017 2:17,15,2,43.677799999999998,-79.447770000000006,10/15/2017 18:30,15,18
98,0,99,43.676589999999997,-79.312709999999996,43.663209999999999,-79.428700000000006,13075.112880000001000,99,BNYB169,"42 Duvernet Ave, Toronto, ON M4L",10/15/2017 0:01,15,0,43.676589999999997,-79.312709999999996,10/15/2017 7:26,15,7,BNYB169,"249 Delaware Ave, Toronto, ON M6H 2T7",10/15/2017 8:06,15,8,43.663209999999999,-79.428700000000006,10/15/2017 10:37,15,10
99,0,100,43.663209999999999,-79.428700000000006,43.649600000000000,-79.429190000000006,2094.799784899999800,100,BNYB169,"249 Delaware Ave, Toronto, ON M6H 2T7",10/15/2017 8:06,15,8,43.663209999999999,-79.428700000000006,10/15/2017 10:37,15,10,BNYB169,"1414 Dundas St W, Toronto, ON M6J 1Y5",10/15/2017 11:22,15,11,43.649600000000000,-79.429190000000006,10/15/2017 11:48,15,11
100,0,101,43.649600000000000,-79.429190000000006,43.696350000000002,-79.431920000000005,7201.544976389999600,101,BNYB169,"1414 Dundas St W, Toronto, ON M6J 1Y5",10/15/2017 11:22,15,11,43.649600000000000,-79.429190000000006,10/15/2017 11:48,15,11,BNYB169,"160 Ava Rd, York, ON M6C 1W5",10/15/2017 12:49,15,12,43.696350000000002,-79.431920000000005,10/15/2017 14:34,15,14
101,0,102,43.696350000000002,-79.431920000000005,43.679400000000001,-79.422359999999998,2818.036357529999800,102,BNYB169,"160 Ava Rd, York, ON M6C 1W5",10/15/2017 12:49,15,12,43.696350000000002,-79.431920000000005,10/15/2017 14:34,15,14,BNYB169,"35-37 Wychwood Ave, Toronto, ON M6G 2X8",10/15/2017 15:09,15,15,43.679400000000001,-79.422359999999998,10/15/2017 16:10,15,16
102,0,103,43.679400000000001,-79.422359999999998,43.665450000000000,-79.405959999999993,2818.238222040000000,103,BNYB169,"35-37 Wychwood Ave, Toronto, ON M6G 2X8",10/15/2017 15:09,15,15,43.679400000000001,-79.422359999999998,10/15/2017 16:10,15,16,BNYB169,"271-273 Major St, Toronto, ON M5S 2L5",10/15/2017 16:52,15,16,43.665450000000000,-79.405959999999993,10/15/2017 17:34,15,17
103,0,104,43.665450000000000,-79.405959999999993,43.691200000000002,-79.441460000000006,5596.959849539999600,104,BNYB169,"271-273 Major St, Toronto, ON M5S 2L5",10/15/2017 16:52,15,16,43.665450000000000,-79.405959999999993,10/15/2017 17:34,15,17,BNYB169,"12-18 Amherst Ave, York, ON M6E 1Z3",10/15/2017 17:54,15,17,43.691200000000002,-79.441460000000006,10/15/2017 18:30,15,18
104,0,105,43.649360000000001,-79.397660000000002,43.637779999999999,-79.424009999999996,3431.810772519999800,105,BNYB171,"19-53 Cameron St, Toronto, ON M5T 2H1",10/15/2017 1:37,15,1,43.649360000000001,-79.397660000000002,10/15/2017 3:43,15,3,BNYB171,GreenP-1155 King st W(no double parking),10/15/2017 4:29,15,4,43.637779999999999,-79.424009999999996,10/15/2017 9:32,15,9
105,0,106,43.637779999999999,-79.424009999999996,43.644640000000003,-79.410489999999996,1838.117511870000000,106,BNYB171,GreenP-1155 King st W(no double parking),10/15/2017 4:29,15,4,43.637779999999999,-79.424009999999996,10/15/2017 9:32,15,9,BNYB171,"803 Richmond St W, Toronto, ON M6J 3N7",10/15/2017 9:52,15,9,43.644640000000003,-79.410489999999996,10/15/2017 11:02,15,11
106,0,107,43.644640000000003,-79.410489999999996,43.699579999999997,-79.385509999999996,8901.019963529999600,107,BNYB171,"803 Richmond St W, Toronto, ON M6J 3N7",10/15/2017 9:52,15,9,43.644640000000003,-79.410489999999996,10/15/2017 11:02,15,11,BNYB171,"368 Balliol St, Toronto, ON M4S 1E2",10/15/2017 11:48,15,11,43.699579999999997,-79.385509999999996,10/15/2017 12:54,15,12
107,0,108,43.699579999999997,-79.385509999999996,43.641060000000003,-79.433599999999998,10477.129961400000000,108,BNYB171,"368 Balliol St, Toronto, ON M4S 1E2",10/15/2017 11:48,15,11,43.699579999999997,-79.385509999999996,10/15/2017 12:54,15,12,BNYB171,"1325 Queen St W, Toronto, ON M6K 1L8",10/15/2017 13:49,15,13,43.641060000000003,-79.433599999999998,10/15/2017 14:14,15,14
108,0,109,43.641060000000003,-79.433599999999998,43.657739999999997,-79.437590000000000,2604.308403489999800,109,BNYB171,"1325 Queen St W, Toronto, ON M6K 1L8",10/15/2017 13:49,15,13,43.641060000000003,-79.433599999999998,10/15/2017 14:14,15,14,BNYB171,"65-89 Croatia St, Toronto, ON M6H 1K9",10/15/2017 14:44,15,14,43.657739999999997,-79.437590000000000,10/15/2017 14:49,15,14
109,0,110,43.657739999999997,-79.437590000000000,43.649540000000002,-79.392700000000005,5153.933534949999700,110,BNYB171,"65-89 Croatia St, Toronto, ON M6H 1K9",10/15/2017 14:44,15,14,43.657739999999997,-79.437590000000000,10/15/2017 14:49,15,14,BNYB171,"280-282 Queen St W, Toronto, ON M5V 2A1",10/15/2017 15:55,15,15,43.649540000000002,-79.392700000000005,10/15/2017 16:35,15,16
110,0,111,43.649540000000002,-79.392700000000005,43.679549999999999,-79.346209999999999,6936.127115600000300,111,BNYB171,"280-282 Queen St W, Toronto, ON M5V 2A1",10/15/2017 15:55,15,15,43.649540000000002,-79.392700000000005,10/15/2017 16:35,15,16,BNYB171,"77 Gough Ave, Toronto, ON M4K 3N9",10/15/2017 17:09,15,17,43.679549999999999,-79.346209999999999,10/15/2017 18:30,15,18
111,0,112,43.653199999999998,-79.402169999999998,43.654179999999997,-79.403180000000006,188.084282948000010,112,BNYB178,"17 Wales Ave, Toronto, ON M5T 1J2",10/15/2017 0:22,15,0,43.653199999999998,-79.402169999999998,10/15/2017 11:07,15,11,BNYB178,Green P-35 Bellevue Ave(no double parking),10/15/2017 13:39,15,13,43.654179999999997,-79.403180000000006,10/15/2017 14:29,15,14
112,0,113,43.654179999999997,-79.403180000000006,43.640659999999997,-79.394610000000000,2288.283718010000000,113,BNYB178,Green P-35 Bellevue Ave(no double parking),10/15/2017 13:39,15,13,43.654179999999997,-79.403180000000006,10/15/2017 14:29,15,14,BNYB178,"Impark-22 Fort York(garage under sobeys, 5 spaces)",10/15/2017 15:04,15,15,43.640659999999997,-79.394610000000000,10/15/2017 15:09,15,15
113,0,114,43.640970000000003,-79.414619999999999,43.641150000000003,-79.423869999999994,1030.077489439999900,114,BNYB179,"1 Shaw St, Toronto, ON M6K 0A1",10/15/2017 0:01,15,0,43.640970000000003,-79.414619999999999,10/15/2017 8:31,15,8,BNYB179,"W Toronto Railpath, Toronto, ON M6J 1J4",10/15/2017 14:24,15,14,43.641150000000003,-79.423869999999994,10/15/2017 14:24,15,14
114,0,115,43.641150000000003,-79.423869999999994,43.662750000000003,-79.424999999999997,3325.596494649999800,115,BNYB179,"W Toronto Railpath, Toronto, ON M6J 1J4",10/15/2017 14:24,15,14,43.641150000000003,-79.423869999999994,10/15/2017 14:24,15,14,BNYB179,"6 Carling Ave, Toronto, ON M6G 3R9",10/15/2017 14:44,15,14,43.662750000000003,-79.424999999999997,10/15/2017 14:54,15,14
115,0,116,43.662750000000003,-79.424999999999997,43.663620000000002,-79.454930000000004,3334.480984899999800,116,BNYB179,"6 Carling Ave, Toronto, ON M6G 3R9",10/15/2017 14:44,15,14,43.662750000000003,-79.424999999999997,10/15/2017 14:54,15,14,BNYB179,"67 Edwin Ave, Toronto, ON M6P 3Z5",10/15/2017 15:19,15,15,43.663620000000002,-79.454930000000004,10/15/2017 15:25,15,15
116,0,117,43.663620000000002,-79.454930000000004,43.637740000000001,-79.428749999999994,4934.238927020000100,117,BNYB179,"67 Edwin Ave, Toronto, ON M6P 3Z5",10/15/2017 15:19,15,15,43.663620000000002,-79.454930000000004,10/15/2017 15:25,15,15,BNYB179,"135-149 Tyndall Ave, Toronto, ON M6K",10/15/2017 15:50,15,15,43.637740000000001,-79.428749999999994,10/15/2017 17:14,15,17
117,0,118,43.637740000000001,-79.428749999999994,43.639550000000000,-79.417429999999996,1290.525994350000000,118,BNYB179,"135-149 Tyndall Ave, Toronto, ON M6K",10/15/2017 15:50,15,15,43.637740000000001,-79.428749999999994,10/15/2017 17:14,15,17,BNYB179,"110 Lynn Williams St, Toronto, ON M6K 3R6",10/15/2017 17:34,15,17,43.639550000000000,-79.417429999999996,10/15/2017 17:34,15,17
118,0,119,43.639550000000000,-79.417429999999996,43.634999999999998,-79.435130000000001,2090.956863630000000,119,BNYB179,"110 Lynn Williams St, Toronto, ON M6K 3R6",10/15/2017 17:34,15,17,43.639550000000000,-79.417429999999996,10/15/2017 17:34,15,17,BNYB179,"87-91 Jameson Ave, Toronto, ON M6K",10/15/2017 17:54,15,17,43.634999999999998,-79.435130000000001,10/15/2017 18:30,15,18
119,0,120,43.690730000000002,-79.461070000000007,43.656440000000003,-79.461830000000006,5278.186131739999800,120,BNYB184,"2-4 Keith Ave, Toronto, ON M6E",10/15/2017 0:01,15,0,43.690730000000002,-79.461070000000007,10/15/2017 7:46,15,7,BNYB184,"62-80 Mountview Ave, Toronto, ON M6P 2L3",10/15/2017 10:47,15,10,43.656440000000003,-79.461830000000006,10/15/2017 18:30,15,18
